session_id, user_id, study_name, session_date, session_status, creation_date, last_update_date,  previous_session_id, previous_session_schema, referrer,  study_url, user_agent
14044806,11641147,alexandersanchez.exemplars1,3/12/21 4:46,null,3/12/21 4:46,NULL ,2655756805,s,https://implicit.harvard.edu/implicit/18question,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
14044811,11637259,alexandersanchez.exemplars1,3/12/21 4:47,null,3/12/21 4:47,NULL ,0,null,https://implicit.harvard.edu/implicit/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
14044812,11641144,alexandersanchez.exemplars1,3/12/21 4:48,null,3/12/21 4:48,NULL ,14044795,r,https://implicit.harvard.edu/implicit/Study?tid=-1,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36 Edg/88.0.705.63"
14044823,11641146,alexandersanchez.exemplars1,3/12/21 4:53,null,3/12/21 4:53,NULL ,14044814,r,https://implicit.harvard.edu/implicit/research/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36 Edg/88.0.705.81"
14044825,11641041,alexandersanchez.exemplars1,3/12/21 4:54,null,3/12/21 4:54,NULL ,0,null,https://implicit.harvard.edu/implicit/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
14044835,11641153,alexandersanchez.exemplars1,3/12/21 4:58,null,3/12/21 4:58,NULL ,2655756961,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
14044868,11640837,alexandersanchez.exemplars1,3/12/21 5:07,null,3/12/21 5:07,NULL ,0,null,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.192 Safari/537.36"
14044874,11641157,alexandersanchez.exemplars1,3/12/21 5:09,null,3/12/21 5:09,NULL ,2655757095,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
14044890,11641156,alexandersanchez.exemplars1,3/12/21 5:20,null,3/12/21 5:20,NULL ,14044860,r,https://implicit.harvard.edu/implicit/Study?tid=-1,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
14044895,11614436,alexandersanchez.exemplars1,3/12/21 5:22,null,3/12/21 5:22,NULL ,14044894,r,https://implicit.harvard.edu/implicit/Study?tid=-1,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
14044899,11641162,alexandersanchez.exemplars1,3/12/21 5:23,null,3/12/21 5:23,NULL ,14044898,r,https://implicit.harvard.edu/implicit/research/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
14044914,11641031,alexandersanchez.exemplars1,3/12/21 5:29,null,3/12/21 5:29,NULL ,14044877,r,https://implicit.harvard.edu/implicit/research/registration/Register.jsp,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.192 Safari/537.36"
14044920,11641165,alexandersanchez.exemplars1,3/12/21 5:30,null,3/12/21 5:30,NULL ,2655757359,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
14044955,11641168,alexandersanchez.exemplars1,3/12/21 5:42,null,3/12/21 5:42,NULL ,2655757532,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
14044975,11641171,alexandersanchez.exemplars1,3/12/21 5:45,null,3/12/21 5:45,NULL ,14044966,r,https://implicit.harvard.edu/implicit/Study?tid=-1,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
14045002,11641135,alexandersanchez.exemplars1,3/12/21 5:51,null,3/12/21 5:51,NULL ,14044926,r,https://implicit.harvard.edu/implicit/Study?tid=-1,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
14045005,11641175,alexandersanchez.exemplars1,3/12/21 5:53,null,3/12/21 5:53,NULL ,2655757659,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (X11; CrOS x86_64 13597.94.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.186 Safari/537.36"
14045053,11641174,alexandersanchez.exemplars1,3/12/21 6:13,null,3/12/21 6:13,NULL ,14045001,r,https://implicit.harvard.edu/implicit/Study?tid=-1,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
14045079,11641172,alexandersanchez.exemplars1,3/12/21 6:29,null,3/12/21 6:29,NULL ,14045021,r,https://implicit.harvard.edu/implicit/research/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
14045084,11641155,alexandersanchez.exemplars1,3/12/21 6:31,null,3/12/21 6:31,NULL ,14044957,r,https://implicit.harvard.edu/implicit/research/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0
14045098,11633903,alexandersanchez.exemplars1,3/12/21 6:39,null,3/12/21 6:39,NULL ,0,null,https://implicit.harvard.edu/implicit/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
14045102,11641178,alexandersanchez.exemplars1,3/12/21 6:43,null,3/12/21 6:43,NULL ,2655758083,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.192 Safari/537.36"
14045103,11641180,alexandersanchez.exemplars1,3/12/21 6:44,null,3/12/21 6:44,NULL ,2655758148,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
14045105,11633861,alexandersanchez.exemplars1,3/12/21 6:45,null,3/12/21 6:45,NULL ,0,null,https://implicit.harvard.edu/implicit/research/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36 Edg/89.0.774.50"
14045107,10260647,alexandersanchez.exemplars1,3/12/21 6:46,null,3/12/21 6:46,NULL ,2655758178,s,https://www.diversityaustralia.com.au/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36"
14045120,11641183,alexandersanchez.exemplars1,3/12/21 6:53,null,3/12/21 6:53,NULL ,2655758228,s,https://implicit.harvard.edu/implicit/research/registration/Register.jsp,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Schoology iOS v6.27.0"
14045130,11641181,alexandersanchez.exemplars1,3/12/21 6:56,null,3/12/21 6:56,NULL ,2655758171,s,https://implicit.harvard.edu/implicit/research/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
14045158,11641189,alexandersanchez.exemplars1,3/12/21 7:10,null,3/12/21 7:10,NULL ,2655758376,s,https://implicit.harvard.edu/implicit/18question,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.3 Safari/605.1.15"
14045162,11641193,alexandersanchez.exemplars1,3/12/21 7:13,null,3/12/21 7:13,NULL ,2655758428,s,https://implicit.harvard.edu/implicit/18question,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
14045175,11641190,alexandersanchez.exemplars1,3/12/21 7:20,null,3/12/21 7:20,NULL ,14045160,r,https://theconversation.com/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36 Edg/89.0.774.45"
14045183,11641195,alexandersanchez.exemplars1,3/12/21 7:24,null,3/12/21 7:24,NULL ,2655758529,s,https://www.americanbar.org/groups/litigation/initiatives/task-force-implicit-bias/implicit-bias-test/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
14045195,11641199,alexandersanchez.exemplars1,3/12/21 7:30,null,3/12/21 7:30,NULL ,2655758573,s,https://d2l.laurentian.ca/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
14045200,11641202,alexandersanchez.exemplars1,3/12/21 7:31,null,3/12/21 7:31,NULL ,2655758595,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
14045213,11641204,alexandersanchez.exemplars1,3/12/21 7:38,null,3/12/21 7:38,NULL ,14045212,r,https://blog.accenture.com/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36 Edg/89.0.774.45"
14045228,11641207,alexandersanchez.exemplars1,3/12/21 7:52,null,3/12/21 7:52,NULL ,2655758777,s,https://cloud.scorm.com/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
14045233,11641209,alexandersanchez.exemplars1,3/12/21 7:55,null,3/12/21 7:55,NULL ,2655758806,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
14045234,11641198,alexandersanchez.exemplars1,3/12/21 7:56,null,3/12/21 7:56,NULL ,14045231,r,https://implicit.harvard.edu/implicit/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
14045237,11641214,alexandersanchez.exemplars1,3/12/21 7:59,null,3/12/21 7:59,NULL ,2655758850,s,https://www.merckgroup.com/en/pro/articles/diversity-competence-these-tools-can-help.html,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
14045258,11641217,alexandersanchez.exemplars1,3/12/21 8:21,null,3/12/21 8:21,NULL ,2655759020,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36"
14045261,11641213,alexandersanchez.exemplars1,3/12/21 8:26,null,3/12/21 8:26,NULL ,14045240,r,https://www.google.com/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (X11; CrOS x86_64 13597.105.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.208 Safari/537.36"
14045284,11600183,alexandersanchez.exemplars1,3/12/21 8:37,null,3/12/21 8:37,NULL ,14045283,r,https://implicit.harvard.edu/implicit/Study?tid=-1,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15"
14045289,11641224,alexandersanchez.exemplars1,3/12/21 8:40,null,3/12/21 8:40,NULL ,2655759174,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36 Edg/89.0.774.50"
14045315,11641231,alexandersanchez.exemplars1,3/12/21 9:06,null,3/12/21 9:06,NULL ,14045314,r,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36 Edg/89.0.774.50"
14045324,11641234,alexandersanchez.exemplars1,3/12/21 9:13,null,3/12/21 9:13,NULL ,2655759551,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36 Edg/89.0.774.45"
14045354,11641242,alexandersanchez.exemplars1,3/12/21 9:27,null,3/12/21 9:27,NULL ,2655759727,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36 Edg/89.0.774.50"
14045373,11641241,alexandersanchez.exemplars1,3/12/21 9:30,null,3/12/21 9:30,NULL ,2655759726,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36 Edg/89.0.774.45"
14045377,11641250,alexandersanchez.exemplars1,3/12/21 9:30,null,3/12/21 9:30,NULL ,2655759857,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36 Edg/89.0.774.45"
14045389,11641256,alexandersanchez.exemplars1,3/12/21 9:32,null,3/12/21 9:32,NULL ,2655759980,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36 Edg/89.0.774.45"
14045391,11641258,alexandersanchez.exemplars1,3/12/21 9:32,null,3/12/21 9:32,NULL ,2655759987,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
14045394,11641263,alexandersanchez.exemplars1,3/12/21 9:33,null,3/12/21 9:33,NULL ,2655760045,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0
14045410,11641271,alexandersanchez.exemplars1,3/12/21 9:39,null,3/12/21 9:39,NULL ,2655760181,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36 Edg/89.0.774.45"
14045414,11641240,alexandersanchez.exemplars1,3/12/21 9:42,null,3/12/21 9:42,NULL ,14045353,r,https://implicit.harvard.edu/implicit/Study?tid=-1,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0
14045415,11640539,alexandersanchez.exemplars1,3/12/21 9:42,null,3/12/21 9:42,NULL ,2655740019,s,https://mhcc.blackboard.com/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36 Edg/89.0.774.45"
14045416,11641273,alexandersanchez.exemplars1,3/12/21 9:44,null,3/12/21 9:44,NULL ,14045408,r,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36 Edg/89.0.774.45"
14045418,11641244,alexandersanchez.exemplars1,3/12/21 9:45,null,3/12/21 9:45,NULL ,14045359,r,https://implicit.harvard.edu/implicit/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36 Edg/89.0.774.50"
14045419,11641274,alexandersanchez.exemplars1,3/12/21 9:46,null,3/12/21 9:46,NULL ,14045413,r,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
14045424,11641278,alexandersanchez.exemplars1,3/12/21 9:47,null,3/12/21 9:47,NULL ,2655760326,s,https://implicit.harvard.edu/implicit/RegistrationComplete,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
14045425,11641277,alexandersanchez.exemplars1,3/12/21 9:48,null,3/12/21 9:48,NULL ,2655760296,s,https://cognify.sagencelearning.com/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36"
14045427,11641264,alexandersanchez.exemplars1,3/12/21 9:50,null,3/12/21 9:50,NULL ,14045402,r,https://implicit.harvard.edu/implicit/Study?tid=-1,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0
14045430,11641251,alexandersanchez.exemplars1,3/12/21 9:50,null,3/12/21 9:50,NULL ,14045380,r,https://implicit.harvard.edu/implicit/,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36 Edg/89.0.774.45"
14045431,11641229,alexandersanchez.exemplars1,3/12/21 9:50,null,3/12/21 9:50,NULL ,14045312,r,https://implicit.harvard.edu/implicit/Study?tid=-1,/user/alexandersanchez/exemplars1/alexandersanchez.exemplars1.expt.xml,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
